year,country_name,total_oda
2017,Antigua and Barbuda,6.646667999999999
2017,Argentina,196.99543999999997
2017,Belize,23.760457000000002
2017,Bolivia (Plurinational State of),1041.183458
2017,Brazil,641.713249
2017,Chile,120.345995
2017,Colombia,992.010056
2017,Costa Rica,109.542933
2017,Cuba,408.164431
2017,Dominica,15.038683999999998
2017,Dominican Republic,166.70945999999998
2017,Ecuador,210.507697
2017,El Salvador,228.88591799999998
2017,Grenada,16.21967
2017,Guatemala,451.31757
2017,Guyana,58.109345999999995
2017,Haiti,1060.209204
2017,Honduras,525.199984
2017,Jamaica,83.790114
2017,Mexico,958.6388200000001
2017,Montserrat,43.226222
2017,Nicaragua,648.125191
2017,Panama,55.522923
2017,Paraguay,163.310378
2017,Peru,522.903182
2017,Saint Lucia,10.000208999999998
2017,Saint Vincent and the Grenadines,7.976398999999999
2017,Suriname,14.296228999999999
2017,Uruguay,50.66536899999999
2017,Venezuela (Bolivarian Republic of),94.690943
2018,Antigua and Barbuda,8.315309
2018,Argentina,129.157454
2018,Belize,26.387490999999997
2018,Bolivia (Plurinational State of),819.733361
2018,Brazil,665.732585
2018,Colombia,1979.4567379999999
2018,Costa Rica,92.03761499999999
2018,Cuba,412.081973
2018,Dominica,18.900653
2018,Dominican Republic,143.465623
2018,Ecuador,280.03250199999997
2018,El Salvador,307.431877
2018,Grenada,39.611672999999996
2018,Guatemala,465.664437
2018,Guyana,98.21186399999999
2018,Haiti,967.997931
2018,Honduras,733.7634029999999
2018,Jamaica,98.750356
2018,Mexico,742.4725219999999
2018,Montserrat,39.444061999999995
2018,Nicaragua,379.855596
2018,Panama,35.839065999999995
2018,Paraguay,178.43006
2018,Peru,543.735458
2018,Saint Lucia,10.608001
2018,Saint Vincent and the Grenadines,12.576418999999998
2018,Suriname,14.696950999999999
2018,Venezuela (Bolivarian Republic of),128.07458499999998
2019,Antigua and Barbuda,17.277452
2019,Argentina,94.64046299999998
2019,Belize,20.759878999999998
2019,Bolivia (Plurinational State of),807.207948
2019,Brazil,658.5530580000001
2019,Colombia,1138.374561
2019,Costa Rica,76.73504
2019,Cuba,145.43479399999998
2019,Dominica,18.075810999999998
2019,Dominican Republic,161.378151
2019,Ecuador,490.53734199999997
2019,El Salvador,372.281107
2019,Grenada,9.792601
2019,Guatemala,434.708467
2019,Guyana,123.88181
2019,Haiti,703.807163
2019,Honduras,541.447868
2019,Jamaica,108.71738599999999
2019,Mexico,823.0485699999999
2019,Montserrat,36.789119
2019,Nicaragua,434.17735
2019,Panama,79.273595
2019,Paraguay,174.402946
2019,Peru,640.1748540000001
2019,Saint Lucia,11.221542
2019,Saint Vincent and the Grenadines,40.874898
2019,Suriname,18.838089
2019,Venezuela (Bolivarian Republic of),216.213373
2020,Antigua and Barbuda,8.879705
2020,Argentina,112.94177799999999
2020,Belize,43.648221
2020,Bolivia (Plurinational State of),428.40412499999996
2020,Brazil,721.602438
2020,Colombia,2211.877509
2020,Costa Rica,241.835939
2020,Cuba,161.707605
2020,Dominica,30.809734
2020,Dominican Republic,436.96852600000005
2020,Ecuador,368.390436
2020,El Salvador,408.18075
2020,Grenada,41.110658
2020,Guatemala,679.439408
2020,Guyana,53.318670999999995
2020,Haiti,711.083616
2020,Honduras,1085.948887
2020,Jamaica,62.749976
2020,Mexico,827.703355
2020,Montserrat,48.214439
2020,Nicaragua,403.13176599999997
2020,Panama,208.555409
2020,Paraguay,330.128184
2020,Peru,679.636392
2020,Saint Lucia,28.37107
2020,Saint Vincent and the Grenadines,35.931022999999996
2020,Suriname,15.594795999999999
2020,Venezuela (Bolivarian Republic of),282.02308800000003
2021,Antigua and Barbuda,5.218934999999999
