country_code,country_name,sector,cs_recent_avg,cs_donor_count,disburse_pctile,donor_count_pctile,cs_context
HND,Honduras,Water & Sanitation,47.92997362073399,18,87.08551483420594,82.4607329842932,Fragmented coordination space
JAM,Jamaica,Agriculture & Natural Resources,6.788204583205385,9,64.74694589877836,59.860383944153575,Thin / emerging space
JAM,Jamaica,Business & Other Services,0.2852681969380389,5,33.1588132635253,42.40837696335078,Thin / emerging space
JAM,Jamaica,Communications,0.3821710809325114,3,34.904013961605585,31.8499127399651,Thin / emerging space
JAM,Jamaica,Education,4.244737470218545,20,58.63874345549738,85.68935427574172,Fragmented coordination space
JAM,Jamaica,Energy,2.502067441780341,7,51.832460732984295,51.22164048865619,Thin / emerging space
JAM,Jamaica,Environmental Protection,2.616799238783919,10,52.5305410122164,63.78708551483421,Thin / emerging space
JAM,Jamaica,Finance & Banking,0.21519527500167493,5,31.239092495637,42.40837696335078,Low-activity space
JAM,Jamaica,Governance & Civil Society,25.73848438719399,18,80.45375218150087,82.4607329842932,Fragmented coordination space
JAM,Jamaica,Health,15.611433805360642,15,74.69458987783595,78.1849912739965,Fragmented coordination space
JAM,Jamaica,Industry Mining & Construction,0.14715822518097343,7,29.144851657940663,51.22164048865619,Low-activity space
JAM,Jamaica,Other Multisector,2.614449225905382,14,52.35602094240838,76.26527050610821,Fragmented coordination space
JAM,Jamaica,Other Social Infrastructure,3.351942930696886,13,55.846422338568935,73.56020942408377,Fragmented coordination space
JAM,Jamaica,Population & Reproductive Health,22.27250516374224,7,78.88307155322862,51.22164048865619,Anchor partnership space
JAM,Jamaica,Tourism,0.062498703491967934,4,26.352530541012214,38.132635253054104,Low-activity space
JAM,Jamaica,Trade,0.5193002560775958,6,36.3001745200698,46.42233856893543,Thin / emerging space
JAM,Jamaica,Transport & Storage,0.10699053411619226,3,27.923211169284468,31.8499127399651,Low-activity space
JAM,Jamaica,Water & Sanitation,1.3507201480403757,3,45.0261780104712,31.8499127399651,Thin / emerging space
MEX,Mexico,Agriculture & Natural Resources,11.361448425278846,18,70.15706806282722,82.4607329842932,Fragmented coordination space
MEX,Mexico,Business & Other Services,39.96136645335403,7,84.46771378708551,51.22164048865619,Anchor partnership space
MEX,Mexico,Communications,0.2521164630722665,3,32.11169284467714,31.8499127399651,Low-activity space
MEX,Mexico,Education,68.17563786736146,35,90.75043630017451,99.47643979057592,Fragmented coordination space
MEX,Mexico,Energy,98.69356553359871,10,94.24083769633508,63.78708551483421,Anchor partnership space
MEX,Mexico,Environmental Protection,131.8069508783583,16,97.38219895287958,80.0174520069808,Fragmented coordination space
MEX,Mexico,Finance & Banking,88.35070758500503,11,93.54275741710296,67.71378708551484,Fragmented coordination space
MEX,Mexico,Governance & Civil Society,135.8555795562808,32,97.90575916230367,98.42931937172776,Fragmented coordination space
MEX,Mexico,Health,35.20163230353803,25,83.24607329842932,94.06631762652705,Fragmented coordination space
MEX,Mexico,Industry Mining & Construction,2.508247181570594,14,52.00698080279233,76.26527050610821,Fragmented coordination space
MEX,Mexico,Other Multisector,19.028248365777547,24,76.09075043630017,92.49563699825481,Fragmented coordination space
MEX,Mexico,Other Social Infrastructure,73.11662898360524,23,91.97207678883072,90.92495636998254,Fragmented coordination space
MEX,Mexico,Population & Reproductive Health,1.9298367998810058,10,48.69109947643979,63.78708551483421,Thin / emerging space
MEX,Mexico,Tourism,0.03249398919137527,2,24.60732984293194,26.96335078534031,Low-activity space
MEX,Mexico,Trade,0.1918735962764099,5,30.54101221640489,42.40837696335078,Low-activity space
MEX,Mexico,Transport & Storage,4.672158212047898,10,59.860383944153575,63.78708551483421,Thin / emerging space
MEX,Mexico,Water & Sanitation,89.69616480580248,11,93.89179755671903,67.71378708551484,Fragmented coordination space
MSR,Montserrat,Agriculture & Natural Resources,0.0823279943157314,1,27.05061082024433,23.56020942408377,Low-activity space
MSR,Montserrat,Business & Other Services,0.0,0,10.732984293193718,10.732984293193718,Low-activity space
MSR,Montserrat,Communications,0.0,0,10.732984293193718,10.732984293193718,Low-activity space
MSR,Montserrat,Education,1.8414241475367765,1,47.99301919720768,23.56020942408377,Thin / emerging space
MSR,Montserrat,Energy,1.5848087495612555,1,46.94589877835951,23.56020942408377,Thin / emerging space
MSR,Montserrat,Environmental Protection,1.3179227997283827,1,44.67713787085515,23.56020942408377,Thin / emerging space
