donor_code,donor_name,donor_type,country_code,country_name,sector,recent_avg,active_years,active_share,sector_share,disburse_pctile_within_cs,disbursement_strong,persistence_strong,embeddedness_strong,n_strong,priority,cs_context
CZE,Czech Republic,Bilateral (DAC),ARG,Argentina,Water & Sanitation,0.0,1,0.043478260869565216,0.051957445526054205,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
LUX,Luxembourg,Bilateral (DAC),ARG,Argentina,Water & Sanitation,0.0,1,0.043478260869565216,0.008532301059191482,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
PRT,Portugal,Bilateral (DAC),ARG,Argentina,Water & Sanitation,0.0,1,0.043478260869565216,0.09306609607100665,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
USA,United States,Bilateral (DAC),ARG,Argentina,Water & Sanitation,0.0,3,0.13043478260869565,0.003000115193476172,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
JPN,Japan,Bilateral (DAC),BRB,Barbados,Agriculture & Natural Resources,0.0,1,0.043478260869565216,0.46326848760510364,,False,False,False,0,Peripheral / not assessed,Low-activity space
USA,United States,Bilateral (DAC),BRB,Barbados,Agriculture & Natural Resources,0.0,1,0.043478260869565216,0.0005240959001371953,,False,False,False,0,Peripheral / not assessed,Low-activity space
5IDB0,IDB Group,MDB,BRB,Barbados,Business & Other Services,0.0,1,0.043478260869565216,0.015906734367297778,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),BRB,Barbados,Business & Other Services,0.0,1,0.043478260869565216,0.2019812819615528,,False,False,False,0,Peripheral / not assessed,Low-activity space
DEU,Germany,Bilateral (DAC),BRB,Barbados,Business & Other Services,0.0,1,0.043478260869565216,0.2495697654678783,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),BRB,Barbados,Communications,0.0,1,0.043478260869565216,0.004054403962696882,,False,False,False,0,Peripheral / not assessed,Low-activity space
5IDB0,IDB Group,MDB,BRB,Barbados,Education,0.0,1,0.043478260869565216,0.05804867743368956,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),BRB,Barbados,Education,0.0,2,0.08695652173913043,0.06104948722243779,,False,False,False,0,Peripheral / not assessed,Low-activity space
DEU,Germany,Bilateral (DAC),BRB,Barbados,Education,0.0,4,0.17391304347826086,0.5074018543197197,,False,False,False,0,Peripheral / not assessed,Low-activity space
ESP,Spain,Bilateral (DAC),BRB,Barbados,Education,0.0,1,0.043478260869565216,0.21310970835515766,,False,False,False,0,Peripheral / not assessed,Low-activity space
FRA,France,Bilateral (DAC),BRB,Barbados,Education,0.0,3,0.13043478260869565,1.0,,False,False,False,0,Peripheral / not assessed,Low-activity space
NZL,New Zealand,Bilateral (DAC),BRB,Barbados,Education,0.0,3,0.13043478260869565,1.0,,False,False,False,0,Peripheral / not assessed,Low-activity space
5IDB0,IDB Group,MDB,BRB,Barbados,Energy,0.0,1,0.043478260869565216,0.28594240589782255,,False,False,False,0,Peripheral / not assessed,Low-activity space
AUS,Australia,Bilateral (DAC),BRB,Barbados,Environmental Protection,0.0,1,0.043478260869565216,0.15202896110456288,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),BRB,Barbados,Environmental Protection,0.0,1,0.043478260869565216,0.0028347893589855113,,False,False,False,0,Peripheral / not assessed,Low-activity space
GBR,United Kingdom,Bilateral (DAC),BRB,Barbados,Environmental Protection,0.0,1,0.043478260869565216,0.3487546731332729,,False,False,False,0,Peripheral / not assessed,Low-activity space
USA,United States,Bilateral (DAC),BRB,Barbados,Environmental Protection,0.0,2,0.08695652173913043,0.3444886429345055,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),BRB,Barbados,Finance & Banking,0.0,1,0.043478260869565216,0.07257495209479414,,False,False,False,0,Peripheral / not assessed,Low-activity space
1UN014,UNDP,UN Agency,BRB,Barbados,Governance & Civil Society,0.0,1,0.043478260869565216,0.5814490419389517,,False,False,False,0,Peripheral / not assessed,Low-activity space
5IDB0,IDB Group,MDB,BRB,Barbados,Governance & Civil Society,0.0,1,0.043478260869565216,0.035524862012612526,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),BRB,Barbados,Governance & Civil Society,0.0,2,0.08695652173913043,0.2478572759750111,,False,False,False,0,Peripheral / not assessed,Low-activity space
FIN,Finland,Bilateral (DAC),BRB,Barbados,Governance & Civil Society,0.0,1,0.043478260869565216,1.0,,False,False,False,0,Peripheral / not assessed,Low-activity space
GBR,United Kingdom,Bilateral (DAC),BRB,Barbados,Governance & Civil Society,0.0,1,0.043478260869565216,0.5640219258361124,,False,False,False,0,Peripheral / not assessed,Low-activity space
USA,United States,Bilateral (DAC),BRB,Barbados,Governance & Civil Society,0.0,2,0.08695652173913043,0.06068691154608553,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),BRB,Barbados,Health,0.0,2,0.08695652173913043,0.03695302137383294,,False,False,False,0,Peripheral / not assessed,Low-activity space
5IDB0,IDB Group,MDB,BRB,Barbados,Industry Mining & Construction,0.0,1,0.043478260869565216,0.2720370653670477,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),BRB,Barbados,Industry Mining & Construction,0.0,1,0.043478260869565216,0.06878997750016794,,False,False,False,0,Peripheral / not assessed,Low-activity space
1UN014,UNDP,UN Agency,BRB,Barbados,Other Multisector,0.0,1,0.043478260869565216,0.4185509580610483,,False,False,False,0,Peripheral / not assessed,Low-activity space
AUS,Australia,Bilateral (DAC),BRB,Barbados,Other Multisector,0.0,1,0.043478260869565216,0.2498568782623337,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),BRB,Barbados,Other Multisector,0.0,2,0.08695652173913043,0.05488272812624289,,False,False,False,0,Peripheral / not assessed,Low-activity space
DEU,Germany,Bilateral (DAC),BRB,Barbados,Other Multisector,0.0,1,0.043478260869565216,0.04047369499669192,,False,False,False,0,Peripheral / not assessed,Low-activity space
ESP,Spain,Bilateral (DAC),BRB,Barbados,Other Multisector,0.0,1,0.043478260869565216,0.7868902916448424,,False,False,False,0,Peripheral / not assessed,Low-activity space
JPN,Japan,Bilateral (DAC),BRB,Barbados,Other Multisector,0.0,1,0.043478260869565216,0.4178513563574748,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),BRB,Barbados,Other Social Infrastructure,0.0,1,0.043478260869565216,0.00020391143331226162,,False,False,False,0,Peripheral / not assessed,Low-activity space
GBR,United Kingdom,Bilateral (DAC),BRB,Barbados,Other Social Infrastructure,0.0,1,0.043478260869565216,0.08722340103061453,,False,False,False,0,Peripheral / not assessed,Low-activity space
JPN,Japan,Bilateral (DAC),BRB,Barbados,Other Social Infrastructure,0.0,1,0.043478260869565216,0.011172672329969824,,False,False,False,0,Peripheral / not assessed,Low-activity space
1UN013,UNAIDS,UN Agency,BRB,Barbados,Population & Reproductive Health,0.0,4,0.17391304347826086,1.0,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),BRB,Barbados,Population & Reproductive Health,0.0,2,0.08695652173913043,0.03685606360891652,,False,False,False,0,Peripheral / not assessed,Low-activity space
USA,United States,Bilateral (DAC),BRB,Barbados,Population & Reproductive Health,0.0,2,0.08695652173913043,0.5943003496192718,,False,False,False,0,Peripheral / not assessed,Low-activity space
AUS,Australia,Bilateral (DAC),BRB,Barbados,Trade,0.0,1,0.043478260869565216,0.5981141606331035,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),BRB,Barbados,Trade,0.0,2,0.08695652173913043,0.2066285781015212,,False,False,False,0,Peripheral / not assessed,Low-activity space
DEU,Germany,Bilateral (DAC),BRB,Barbados,Trade,0.0,1,0.043478260869565216,0.20255468521571007,,False,False,False,0,Peripheral / not assessed,Low-activity space
5IDB0,IDB Group,MDB,BRB,Barbados,Transport & Storage,0.0,1,0.043478260869565216,0.15952191892922274,,False,False,False,0,Peripheral / not assessed,Low-activity space
5IDB0,IDB Group,MDB,BRB,Barbados,Water & Sanitation,0.0,1,0.043478260869565216,0.1730183359923072,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),BRB,Barbados,Water & Sanitation,0.0,1,0.043478260869565216,0.0053335292805280765,,False,False,False,0,Peripheral / not assessed,Low-activity space
JPN,Japan,Bilateral (DAC),BRB,Barbados,Water & Sanitation,0.0,2,0.08695652173913043,0.1077074837074517,,False,False,False,0,Peripheral / not assessed,Low-activity space
9OTH015,Green Climate Fund,Vertical Fund,BLZ,Belize,Agriculture & Natural Resources,1.153867,2,0.08695652173913043,0.7610693986072462,100.0,True,False,True,2,High,Thin / emerging space
TWN,Chinese Taipei,Bilateral (Non-DAC),BLZ,Belize,Agriculture & Natural Resources,0.4207155541524645,2,0.08695652173913043,0.1534056114475168,88.88888888888889,True,False,True,2,High,Thin / emerging space
5IDB0,IDB Group,MDB,BLZ,Belize,Agriculture & Natural Resources,0.155463,12,0.5217391304347826,0.19530946157724255,66.66666666666666,False,True,True,2,High,Thin / emerging space
USA,United States,Bilateral (DAC),BLZ,Belize,Agriculture & Natural Resources,0.1301600321719581,9,0.391304347826087,0.01941831421870951,44.44444444444444,False,False,False,0,Low,Thin / emerging space
IRL,Ireland,Bilateral (DAC),BLZ,Belize,Agriculture & Natural Resources,0.010294333333333334,1,0.043478260869565216,0.09945575164240628,22.22222222222222,False,False,False,0,Low,Thin / emerging space
KOR,Korea,Bilateral (DAC),BLZ,Belize,Agriculture & Natural Resources,0.006254337539756767,1,0.043478260869565216,0.0035172374360063615,11.11111111111111,False,False,False,0,Low,Thin / emerging space
CAN,Canada,Bilateral (DAC),BLZ,Belize,Agriculture & Natural Resources,0.1913642240042088,8,0.34782608695652173,0.036093282414248584,77.77777777777779,True,False,False,1,Medium,Thin / emerging space
JPN,Japan,Bilateral (DAC),BLZ,Belize,Agriculture & Natural Resources,0.1347670079893894,13,0.5652173913043478,0.039759261787320255,55.55555555555556,False,True,False,1,Medium,Thin / emerging space
1UN003,FAO,UN Agency,BLZ,Belize,Agriculture & Natural Resources,0.11548936225914752,8,0.34782608695652173,0.7172209382918066,33.33333333333333,False,False,True,1,Medium,Thin / emerging space
9OTH020,CGIAR,Vertical Fund,BLZ,Belize,Agriculture & Natural Resources,0.0,1,0.043478260869565216,0.0008914097258073061,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
AUS,Australia,Bilateral (DAC),BLZ,Belize,Agriculture & Natural Resources,0.0,3,0.13043478260869565,0.015408787674907979,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
ESP,Spain,Bilateral (DAC),BLZ,Belize,Agriculture & Natural Resources,0.0,1,0.043478260869565216,0.00822197451418529,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
5RDB003,CABEI,MDB,BLZ,Belize,Business & Other Services,0.09481366666666668,2,0.08695652173913043,0.2185007508920444,87.5,True,False,True,2,High,Thin / emerging space
CAN,Canada,Bilateral (DAC),BLZ,Belize,Business & Other Services,0.0375065704570057,8,0.34782608695652173,0.044132019231725765,62.5,False,False,False,0,Low,Thin / emerging space
TWN,Chinese Taipei,Bilateral (Non-DAC),BLZ,Belize,Business & Other Services,0.019254989593911233,1,0.043478260869565216,0.007020951383696835,50.0,False,False,False,0,Low,Thin / emerging space
1UN006,ILO,UN Agency,BLZ,Belize,Business & Other Services,0.009712327063484466,7,0.30434782608695654,0.01738560771743173,37.5,False,False,False,0,Low,Thin / emerging space
JPN,Japan,Bilateral (DAC),BLZ,Belize,Business & Other Services,0.005727228568924501,5,0.21739130434782608,0.008676010524857076,25.0,False,False,False,0,Low,Thin / emerging space
USA,United States,Bilateral (DAC),BLZ,Belize,Business & Other Services,0.15676790438466845,4,0.17391304347826086,0.00686893826401557,100.0,True,False,False,1,Medium,Thin / emerging space
5IDB0,IDB Group,MDB,BLZ,Belize,Business & Other Services,0.067229,3,0.13043478260869565,0.009193592058995942,75.0,True,False,False,1,Medium,Thin / emerging space
1UN029,ITC,UN Agency,BLZ,Belize,Business & Other Services,0.0017316666666666667,1,0.043478260869565216,1.0,12.5,False,False,True,1,Medium,Thin / emerging space
DEU,Germany,Bilateral (DAC),BLZ,Belize,Business & Other Services,0.0,1,0.043478260869565216,0.05001073755072965,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
JPN,Japan,Bilateral (DAC),BLZ,Belize,Communications,0.005738689142684033,4,0.17391304347826086,0.005385691295853034,100.0,True,False,False,1,Medium,Low-activity space
1UN019,UNICEF,UN Agency,BLZ,Belize,Communications,0.0,5,0.21739130434782608,0.017107209425348317,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),BLZ,Belize,Communications,0.0,1,0.043478260869565216,0.0006555867912396966,,False,False,False,0,Peripheral / not assessed,Low-activity space
FIN,Finland,Bilateral (DAC),BLZ,Belize,Communications,0.0,1,0.043478260869565216,0.5266859491551232,,False,False,False,0,Peripheral / not assessed,Low-activity space
USA,United States,Bilateral (DAC),BLZ,Belize,Education,2.0404315555705343,14,0.6086956521739131,0.16679956018689446,100.0,True,True,True,3,High,Fragmented coordination space
CAN,Canada,Bilateral (DAC),BLZ,Belize,Education,0.5189037116519337,15,0.6521739130434783,0.1477062675731384,90.9090909090909,True,True,False,2,High,Fragmented coordination space
TWN,Chinese Taipei,Bilateral (Non-DAC),BLZ,Belize,Education,0.5185823864060973,1,0.043478260869565216,0.18909081750685683,86.36363636363636,True,False,True,2,High,Fragmented coordination space
JPN,Japan,Bilateral (DAC),BLZ,Belize,Education,0.24733826225036662,16,0.6956521739130435,0.3467943463447909,81.81818181818183,True,True,True,3,High,Fragmented coordination space
1UN019,UNICEF,UN Agency,BLZ,Belize,Education,0.17558326023442428,19,0.8260869565217391,0.10619929864193244,77.27272727272727,True,True,False,2,High,Fragmented coordination space
GBR,United Kingdom,Bilateral (DAC),BLZ,Belize,Education,0.06583266666666666,13,0.5652173913043478,0.40277915181730745,68.18181818181817,True,True,True,3,High,Fragmented coordination space
KOR,Korea,Bilateral (DAC),BLZ,Belize,Education,0.04938578621806924,15,0.6521739130434783,0.2903292041168664,63.63636363636363,False,True,True,2,High,Fragmented coordination space
DEU,Germany,Bilateral (DAC),BLZ,Belize,Education,0.018617666666666668,19,0.8260869565217391,0.680945377008657,45.45454545454545,False,True,True,2,High,Fragmented coordination space
1UN006,ILO,UN Agency,BLZ,Belize,Education,0.0187716451206284,4,0.17391304347826086,0.08876584355788625,50.0,False,False,False,0,Low,Fragmented coordination space
AUS,Australia,Bilateral (DAC),BLZ,Belize,Education,0.010335333333333334,4,0.17391304347826086,0.01949332234590418,36.36363636363637,False,False,False,0,Low,Fragmented coordination space
ITA,Italy,Bilateral (DAC),BLZ,Belize,Education,0.0012756666666666667,2,0.08695652173913043,0.003971745600288743,4.545454545454546,False,False,False,0,Low,Fragmented coordination space
5IDB0,IDB Group,MDB,BLZ,Belize,Education,0.6499079999999999,11,0.4782608695652174,0.1490403313370815,95.45454545454545,True,False,False,1,Medium,Fragmented coordination space
9OTH015,Green Climate Fund,Vertical Fund,BLZ,Belize,Education,0.158776,1,0.043478260869565216,0.053364619018287644,72.72727272727273,True,False,False,1,Medium,Fragmented coordination space
HUN,Hungary,Bilateral (DAC),BLZ,Belize,Education,0.031818000000000006,3,0.13043478260869565,1.0,59.09090909090909,False,False,True,1,Medium,Fragmented coordination space
NZL,New Zealand,Bilateral (DAC),BLZ,Belize,Education,0.031503333333333335,9,0.391304347826087,0.8723364825008281,54.54545454545454,False,False,True,1,Medium,Fragmented coordination space
ROU,Romania,Bilateral (Non-DAC),BLZ,Belize,Education,0.012533666666666667,6,0.2608695652173913,1.0,40.909090909090914,False,False,True,1,Medium,Fragmented coordination space
SAU,Saudi Arabia,Bilateral (Non-DAC),BLZ,Belize,Education,0.009316333333333334,3,0.13043478260869565,1.0,31.818181818181817,False,False,True,1,Medium,Fragmented coordination space
TUR,Turkey,Bilateral (Non-DAC),BLZ,Belize,Education,0.008863999999999999,3,0.13043478260869565,0.8636850823346001,27.27272727272727,False,False,True,1,Medium,Fragmented coordination space
FRA,France,Bilateral (DAC),BLZ,Belize,Education,0.006195,10,0.43478260869565216,1.0,22.727272727272727,False,False,True,1,Medium,Fragmented coordination space
MLT,Malta,Bilateral (Non-DAC),BLZ,Belize,Education,0.004693,2,0.08695652173913043,0.960368349249659,18.181818181818183,False,False,True,1,Medium,Fragmented coordination space
POL,Poland,Bilateral (DAC),BLZ,Belize,Education,0.004490666666666666,6,0.2608695652173913,1.0,13.636363636363635,False,False,True,1,Medium,Fragmented coordination space
AUT,Austria,Bilateral (DAC),BLZ,Belize,Education,0.004152333333333333,8,0.34782608695652173,0.42414618969909745,9.090909090909092,False,False,True,1,Medium,Fragmented coordination space
1UN003,FAO,UN Agency,BLZ,Belize,Education,0.0,1,0.043478260869565216,0.0026971129314201513,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
9OTH020,CGIAR,Vertical Fund,BLZ,Belize,Education,0.0,1,0.043478260869565216,0.0007481258492503067,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
ESP,Spain,Bilateral (DAC),BLZ,Belize,Education,0.0,2,0.08695652173913043,0.02715086359373103,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
1UN007,Joint SDG Fund,UN Agency,BLZ,Belize,Energy,0.081558,1,0.043478260869565216,0.1969521098734446,100.0,True,False,True,2,High,Low-activity space
JPN,Japan,Bilateral (DAC),BLZ,Belize,Energy,0.0184929955086694,12,0.5217391304347826,0.2138729659754277,66.66666666666666,False,True,True,2,High,Low-activity space
CAN,Canada,Bilateral (DAC),BLZ,Belize,Energy,0.002939803986294167,3,0.13043478260869565,0.0061367566664430745,33.33333333333333,False,False,False,0,Low,Low-activity space
